Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Air Temperature [C](Hourly),ERV_1_HX:Heat Exchanger Total Heating Rate [W](Hourly),ERV_1_FANSUPPLY:Fan Electric Power [W](Hourly),ERV_1_FANSUPPLY:Fan Air Mass Flow Rate [kg/s](Hourly),ERV_1_FANEXHAUST:Fan Electric Power [W](Hourly),ERV_1_FANEXHAUST:Fan Air Mass Flow Rate [kg/s](Hourly),RADIATOR:Baseboard Total Heating Rate [W](Hourly),RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),RADIATOR:Baseboard Water Inlet Temperature [C](Hourly),RADIATOR:Baseboard Water Outlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Rate [W](Hourly),DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly),DistrictHeating:Facility [J](Hourly) 
 01/16  22:00:00,-2.9,18.887529554304949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,324000.0 
 01/16  23:00:00,-3.1,18.429332201498697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,216000.0 
 01/16  24:00:00,-3.4,18.115321884540756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,57600.0 
 01/17  01:00:00,-3.6,17.607520889772084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,43200.0 
 01/17  02:00:00,-3.3,17.47001865259981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,43200.0 
 01/17  03:00:00,-3.1,17.39714551280902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,43200.0 
 01/17  04:00:00,-2.8,17.31788023577086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,43200.0 
 01/17  05:00:00,-2.1,17.24954739655935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.762046218422437,45.762046218422437,0.0,43200.0 
 01/17  06:00:00,-1.5,20.081945773447456,0.0,0.0,0.0,0.0,0.0,763.6152878879079,0.027997144000000006,55.0,47.31585992295974,1083.9534826356103,45.73677643518629,53.14944685702322,0.027997144000000006,3945432.537488196 
 01/17  07:00:00,-0.8,20.616545673286625,0.0,0.0,0.0,0.0,0.0,741.955226196814,0.029996940000000004,55.0,45.34313789666517,1174.2665979228962,45.63516188641914,55.0,0.029996940000000004,4428959.752522426 
 01/17  08:00:00,-0.6,21.00126226220969,0.0,0.0,0.0,0.0,0.0,745.7902031057193,0.029996940000000004,55.0,45.422600386501418,1180.760771390835,45.58334718787327,55.0,0.029996940000000004,4603538.777007006 
 01/17  09:00:00,-0.5,19.85532537093441,0.0,0.0,0.0,0.0,0.0,954.43468092577,0.0437455375,55.0,46.00925557730237,1705.4680686973913,45.66089808561223,54.999999999999989,0.0437455375,6442085.047310608 
 01/17  10:00:00,-0.3,20.102560582817078,0.0,0.0,0.0,0.0,0.0,1106.2058238262896,0.0479638571875,55.0,46.15563465699276,1822.1613805150275,45.91180769196328,55.0,0.0479638571875,6790180.969854099 
 01/17  11:00:00,-0.2,20.094634071868624,0.0,0.0,0.0,0.0,0.0,975.4148747783956,0.040933324375,55.0,45.878945462613938,1543.0319218681573,45.982187463393348,55.0,0.040933324375,5749314.918725366 
 01/17  12:00:00,-0.1,20.0907302449516,0.0,0.0,0.0,0.0,0.0,936.3694605668478,0.039058515625000008,55.0,45.81079512638309,1476.9684009477562,45.953942049148597,55.00000000000001,0.039058515625000008,5554686.243411922 
 01/17  13:00:00,0.0,20.087817824658044,0.0,0.0,0.0,0.0,0.0,895.0280110396493,0.037027472812500007,55.0,45.723451384489568,1407.1932923429404,45.908521323301297,54.99999999999999,0.037027472812500007,5361095.852434585 
 01/17  14:00:00,0.1,20.087997754284208,0.0,0.0,0.0,0.0,0.0,921.8325740078013,0.038511696406250007,54.99999999999999,45.803326935964808,1468.0573250048183,45.880820161309589,55.0,0.038511696406250007,5537006.370017346 
 01/17  15:00:00,0.1,20.082273851289174,0.0,0.0,0.0,0.0,0.0,916.2690052633034,0.0382773453125,54.99999999999999,45.793771001602099,1460.1496307025802,45.87440686961675,55.00000000000001,0.0382773453125,5501338.670529289 
 01/17  16:00:00,0.2,20.0843774556885,0.0,0.0,0.0,0.0,0.0,918.1995229890802,0.038433579375000009,55.0,45.80097396595668,1466.7904436191322,45.87016611271677,55.00000000000001,0.038433579375000009,5489245.597028876 
 01/17  17:00:00,0.2,20.079276295187105,0.0,0.0,0.0,0.0,0.0,902.6816596790761,0.0376524090625,55.0,45.76290506767735,1438.3752617355144,45.86128237678848,55.00000000000001,0.0376524090625,5408550.942247852 
 01/17  18:00:00,0.2,20.06691949715423,0.0,0.0,0.0,0.0,0.0,773.5402586831292,0.031246812500000007,55.0,45.448313235817668,1201.9667912858972,45.79775293850769,55.00000000000001,0.031246812500000007,4687080.44862923 
 01/17  19:00:00,0.2,20.63531764844026,0.0,0.0,0.0,0.0,0.0,455.2587041528444,0.017998164000000005,55.0,49.23962855490245,698.2847196529681,45.71832308416258,51.287158346108629,0.017998164000000005,2866624.990750685 
 01/17  20:00:00,0.3,20.603158420996587,0.0,0.0,0.0,0.0,0.0,365.5083504296131,0.014998470000000002,55.0,50.224995284055,584.3503021080668,45.67592883356641,50.336143430132597,0.014998470000000002,2391661.0875890406 
 01/17  21:00:00,0.3,19.25395917422896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.66335227684564,45.66335227684564,0.0,259200.0 
 01/17  22:00:00,0.3,19.04017613011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,324000.0 
 01/17  23:00:00,0.5,18.646948653701604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,216000.0 
 01/17  24:00:00,0.7,18.359567149246347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,57600.0 
 01/18  01:00:00,0.9,17.882119645697196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,43200.0 
 01/18  02:00:00,0.7,17.717320558608269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,43200.0 
 01/18  03:00:00,0.5,17.622268165461596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,43200.0 
 01/18  04:00:00,0.3,17.52504029740931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,43200.0 
 01/18  05:00:00,0.3,17.435102122486467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.663352276845639,45.663352276845639,0.0,43200.0 
 01/18  06:00:00,0.3,20.204577648720187,0.0,0.0,0.0,0.0,0.0,704.1536672154413,0.02561370657986111,54.99999999999998,47.4498819010084,1003.3328294380914,45.62271419822422,52.91392289304245,0.02561370657986111,3655198.1859771294 
 01/18  07:00:00,0.3,20.71002582853667,0.0,0.0,0.0,0.0,0.0,591.0733376226914,0.022497705000000004,55.0,47.784490606153479,887.2337404174112,45.56334535707758,52.63910479339967,0.022497705000000004,3395641.4655026805 
 01/18  08:00:00,0.4,21.481481912817608,0.0,0.0,0.0,0.0,0.0,810.4416382518855,0.029996940000000004,55.0,45.4833670767042,1184.9259106534219,45.550114878061098,55.0,0.029996940000000004,4618533.278352318 
 01/18  09:00:00,0.6,20.012381209223425,0.0,0.0,0.0,0.0,0.0,930.9206057971394,0.04515164406250001,55.0,46.104860804929888,1757.3949185409247,45.677040756795978,55.0,0.04515164406250001,6629021.706747329 
 01/18  10:00:00,0.7,20.10008888384922,0.0,0.0,0.0,0.0,0.0,1045.0854830424057,0.0445267078125,55.0,46.00324699323586,1695.4563067282743,45.89098912435665,55.0,0.0445267078125,6334042.704221788 
 01/18  11:00:00,0.4,20.092207323520915,0.0,0.0,0.0,0.0,0.0,931.8645659625619,0.03858981343750001,55.0,45.75643518093382,1466.0471425596509,45.91175493024148,54.99999999999999,0.03858981343750001,5472169.713214743 
 01/18  12:00:00,0.2,20.087928571211589,0.0,0.0,0.0,0.0,0.0,905.3389330953823,0.03741805796875001,55.0,45.72531858339981,1427.6391102225255,45.872690488898069,55.0,0.03741805796875001,5377100.796801092 
 01/18  13:00:00,-0.1,20.08811844431458,0.0,0.0,0.0,0.0,0.0,889.1657407492968,0.03671500468750001,55.0,45.70493666173917,1405.9388565299405,45.839290223886269,55.0,0.03671500468750001,5356579.883507785 
 01/18  14:00:00,-0.8,20.090044119363328,0.0,0.0,0.0,0.0,0.0,954.3223069691442,0.040230271093750009,55.0,45.888284488847407,1538.4591382374936,45.8517288863413,55.0,0.040230271093750009,5790452.897654977 
 01/18  15:00:00,-1.6,20.09342476419806,0.0,0.0,0.0,0.0,0.0,992.4035369298178,0.042417547968750007,55.0,46.00242299946091,1610.6839064736293,45.91616073682758,55.0,0.042417547968750007,6043262.063305066 
 01/18  16:00:00,-2.3,20.094198166538026,0.0,0.0,0.0,0.0,0.0,1031.883603662974,0.04476105890625,55.0,46.12408944709277,1682.9992084538128,46.00530609704569,55.00000000000001,0.04476105890625,6267597.150433726 
 01/18  17:00:00,-2.8,20.09046122214682,0.0,0.0,0.0,0.0,0.0,1035.7986218343035,0.045151644062499999,55.0,46.14695240114253,1682.2276373021632,46.08723775259944,55.00000000000001,0.045151644062499999,6286419.494287788 
 01/18  18:00:00,-3.3,20.084751964061974,0.0,0.0,0.0,0.0,0.0,930.6105535543396,0.03921474968750001,55.0,45.8513250496989,1462.6658563196418,46.07728524351362,55.00000000000001,0.03921474968750001,5625597.082750711 
 01/18  19:00:00,-3.8,20.3971563890119,0.0,0.0,0.0,0.0,0.0,450.59588320698188,0.017998164000000005,55.0,49.22145631486263,678.4465233177723,45.98238091263691,51.39293787763437,0.017998164000000005,2795207.48394398 
 01/18  20:00:00,-4.1,20.684300556071756,0.0,0.0,0.0,0.0,0.0,557.439094512237,0.022497705000000004,55.0,47.80491004378956,858.7734833288722,45.873286358526787,52.72197380779486,0.022497705000000004,3379584.53998394 
 01/18  21:00:00,-4.4,19.24741070742921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,259200.0 
 01/18  22:00:00,-4.7,18.854182734452807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,324000.0 
 01/18  23:00:00,-5.0,18.387258052287615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,216000.0 
 01/18  24:00:00,-5.4,17.912537769161657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,57600.0 
 01/19  01:00:00,-5.7,17.41882264461986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,43200.0 
 01/19  02:00:00,-6.0,17.24971218349728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,43200.0 
 01/19  03:00:00,-6.4,17.121278778025859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,43200.0 
 01/19  04:00:00,-6.7,16.985632233249097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,43200.0 
 01/19  05:00:00,-7.2,16.847105231063709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.816960196460787,45.816960196460787,0.0,43200.0 
 01/19  06:00:00,-7.7,20.20647862606742,0.0,0.0,0.0,0.0,0.0,948.4878011159354,0.03363293272727273,55.0,45.40417595419293,1298.3972281849674,45.75950132128516,55.0,0.03363293272727273,4717430.0214658849 
 01/19  07:00:00,-8.2,20.148795078406424,0.0,0.0,0.0,0.0,0.0,724.9163412507205,0.029996940000000004,55.0,45.26599018181163,1172.3944839483424,45.650098762578767,55.0,0.029996940000000004,4422220.142214033 
 01/19  08:00:00,-8.4,20.445466280173915,0.0,0.0,0.0,0.0,0.0,764.5006310766078,0.029996940000000004,55.0,45.30706167549213,1183.9455057431378,45.55793722460963,55.0,0.029996940000000004,4615003.820675296 
 01/19  09:00:00,-8.5,19.083850048905047,0.0,0.0,0.0,0.0,0.0,1091.0516028714485,0.0499949,55.0,46.162380313274727,1939.8442663051949,45.717820135620119,55.0,0.0499949,7285839.358698702 
 01/19  10:00:00,-8.7,19.100207387112783,0.0,0.0,0.0,0.0,0.0,1164.652386649653,0.0499949,55.0,45.976945943439307,1905.0376091080136,45.88444344103313,55.0,0.0499949,7088535.392788849 
 01/19  11:00:00,-8.0,19.53912870478487,0.0,0.0,0.0,0.0,0.0,1147.753026446072,0.0499949,55.0,46.14810722989102,1882.2473034624766,45.993541434046949,55.0,0.0499949,6970490.292464916 
 01/19  12:00:00,-7.3,19.797243740891945,0.0,0.0,0.0,0.0,0.0,1134.1173192158267,0.0499949,55.0,46.25778425066276,1854.8986328826384,46.12445909082817,54.99999999999999,0.0499949,6915235.078377498 
 01/19  13:00:00,-6.6,19.93630162868003,0.0,0.0,0.0,0.0,0.0,1129.8200065871242,0.0499949,55.0,46.29688542140573,1834.1549324569835,46.223757725350449,55.00000000000001,0.0499949,6898157.756845141 
 01/19  14:00:00,-7.0,19.781224263540304,0.0,0.0,0.0,0.0,0.0,1124.2947279706698,0.0499949,55.0,46.3443156155052,1818.6532226135766,46.297962703507518,54.99999999999999,0.0499949,6799151.601408876 
 01/19  15:00:00,-7.5,19.583981266960369,0.0,0.0,0.0,0.0,0.0,1124.0893844906982,0.0499949,55.0,46.3171296118724,1809.5410147149285,46.341581593400999,55.0,0.0499949,6759147.652973742 
 01/19  16:00:00,-7.9,19.41328087174912,0.0,0.0,0.0,0.0,0.0,1126.2637449536517,0.0499949,55.0,46.27551320540975,1807.850178724756,46.349675373432678,55.00000000000001,0.0499949,6717060.643409122 
 01/19  17:00:00,-8.2,19.367844731741266,0.0,0.0,0.0,0.0,0.0,1130.9335527024077,0.0499949,55.0,46.2371277682062,1810.6774219533331,46.336141777697068,55.0,0.0499949,6748838.719031999 
 01/19  18:00:00,-8.4,19.780476986578614,0.0,0.0,0.0,0.0,0.0,1137.0790546252833,0.0499949,55.0,46.259832841192949,1813.4345172528099,46.32294395283567,55.0,0.0499949,6888364.262110116 
 01/19  19:00:00,-8.7,20.444445084631906,0.0,0.0,0.0,0.0,0.0,569.9939199269337,0.022497705000000004,55.0,47.790233600460087,825.8276459017654,46.21078318638359,52.79661841770673,0.022497705000000004,3325779.525246355 
 01/19  20:00:00,-9.2,21.2277657928451,0.0,0.0,0.0,0.0,0.0,780.6356481325219,0.029996940000000004,55.0,45.576970669623218,1123.8470279074043,46.03743307314786,55.0,0.029996940000000004,4333849.300466655 
 01/19  21:00:00,-9.6,19.146296323662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99999999999999,54.99999999999999,0.0,45.97905048647679,45.97905048647679,0.0,259200.0 
 01/19  22:00:00,-10.1,18.52423393433097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,324000.0 
 01/19  23:00:00,-10.7,17.9692459030851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,216000.0 
 01/19  24:00:00,-11.4,17.485852138661824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,57600.0 
 01/20  01:00:00,-12.0,17.053575228326659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,43200.0 
 01/20  02:00:00,-12.3,16.872428657106516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,43200.0 
 01/20  03:00:00,-12.5,16.740646253193149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,43200.0 
 01/20  04:00:00,-12.8,16.5987021547336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,43200.0 
 01/20  05:00:00,-13.0,16.461157519508715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.97905048647679,45.97905048647679,0.0,43200.0 
 01/20  06:00:00,-13.3,19.886119859597735,0.0,0.0,0.0,0.0,0.0,996.079350495038,0.03499643,55.00000000000001,45.403454327014177,1330.4649310865368,45.8972452127281,55.0,0.03499643,4832873.751911532 
 01/20  07:00:00,-13.5,20.064953513871538,0.0,0.0,0.0,0.0,0.0,816.0730662308209,0.033160679765625009,55.0,45.37820313634447,1280.310334461425,45.76074646174099,55.0,0.033160679765625009,4810717.20406113 
 01/20  08:00:00,-13.0,20.179620816456209,0.0,0.0,0.0,0.0,0.0,766.7144273819055,0.029996940000000004,55.0,45.28061598898752,1174.152805608624,45.63606981872655,54.999999999999989,0.029996940000000004,4579750.1001910469 
 01/20  09:00:00,-12.5,18.37139658021659,0.0,0.0,0.0,0.0,0.0,1078.6378002954991,0.04999490000000001,55.0,45.998158537729988,1937.592987463778,45.72859750614931,55.0,0.04999490000000001,7277734.754869601 
 01/20  10:00:00,-12.0,18.234792854882885,0.0,0.0,0.0,0.0,0.0,1198.0895946745043,0.0499949,54.99999999999999,45.77434695370799,1922.5346870448636,45.8006835015427,55.0,0.0499949,7151524.873361509 
 01/20  11:00:00,-10.9,18.829710860562338,0.0,0.0,0.0,0.0,0.0,1184.1262952799902,0.0499949,55.0,45.95430193820333,1910.8606295481286,45.85656821254371,55.0,0.0499949,7073498.266373264 
 01/20  12:00:00,-9.9,19.153925593249896,0.0,0.0,0.0,0.0,0.0,1157.7123337080598,0.0499949,55.0,46.09981996133996,1887.7616834843157,45.96714400483933,55.0,0.0499949,7033542.060543535 
 01/20  13:00:00,-8.8,19.32929869145524,0.0,0.0,0.0,0.0,0.0,1142.6608401747487,0.0499949,55.0,46.16123929035883,1864.8035092030768,46.07704481177752,55.0,0.0499949,7008492.633131077 
 01/20  14:00:00,-9.1,19.176222310613239,0.0,0.0,0.0,0.0,0.0,1137.0457479485056,0.0499949,55.0,46.21318539754258,1848.025299766789,46.1573613574471,54.99999999999999,0.0499949,6904891.079160441 
 01/20  15:00:00,-9.3,19.01184095041809,0.0,0.0,0.0,0.0,0.0,1138.9245407371457,0.0499949,55.0,46.18176877315432,1838.2400531488995,46.20420261464484,55.0,0.0499949,6862464.1913360389 
 01/20  16:00:00,-9.6,18.84286756446041,0.0,0.0,0.0,0.0,0.0,1143.4909332364412,0.0499949,55.0,46.14263205252553,1836.2308760239428,46.21382037205195,55.0,0.0499949,6819231.153686194 
 01/20  17:00:00,-9.7,18.835222355811998,0.0,0.0,0.0,0.0,0.0,1150.8253935351884,0.0499949,55.0,46.10102806358854,1838.9448740935575,46.20082869554519,55.0,0.0499949,6850601.546736807 
 01/20  18:00:00,-9.7,19.29044372694733,0.0,0.0,0.0,0.0,0.0,1156.4228616872165,0.0499949,55.0,46.135039898489939,1841.2789492405327,46.189655664469629,55.0,0.0499949,6988604.217265917 
 01/20  19:00:00,-9.8,20.45135141773946,0.0,0.0,0.0,0.0,0.0,642.0830282154695,0.024669358468750008,55.0,47.337147378656187,917.8463318784306,46.08967484417571,53.21157126247425,0.024669358468750008,3657046.79476235 
 01/20  20:00:00,-9.2,20.922263648585117,0.0,0.0,0.0,0.0,0.0,777.3933941791809,0.029996940000000004,55.0,45.51029298351759,1135.697450069349,45.94288619977052,55.0,0.029996940000000004,4376510.820249656 
 01/20  21:00:00,-8.6,18.899675769883986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99999999999999,54.99999999999999,0.0,45.88363187605395,45.88363187605395,0.0,259200.0 
 01/20  22:00:00,-8.0,18.424906961249329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,324000.0 
 01/20  23:00:00,-7.8,17.947055286030684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,216000.0 
 01/20  24:00:00,-7.6,17.51269776048092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,57600.0 
 01/21  01:00:00,-7.4,17.076892326237649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,43200.0 
 01/21  02:00:00,-7.4,16.92482495301572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,43200.0 
 01/21  03:00:00,-7.4,16.823900221822865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,43200.0 
 01/21  04:00:00,-7.4,16.71434816395141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,43200.0 
 01/21  05:00:00,-7.6,16.605794220094123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.88363187605395,45.88363187605395,0.0,43200.0 
 01/21  06:00:00,-7.7,20.103222153448799,0.0,0.0,0.0,0.0,0.0,986.8310127416635,0.03463188385416667,55.00000000000001,45.44037987011897,1327.771538326578,45.82227002822448,55.00000000000001,0.03463188385416667,4823177.537975679 
 01/21  07:00:00,-7.9,20.029230423800557,0.0,0.0,0.0,0.0,0.0,760.5138362869609,0.0314030465625,55.0,45.31642227084508,1220.036907842829,45.70448375695317,55.0,0.0314030465625,4500132.868234184 
 01/21  08:00:00,-8.7,20.15682811556208,0.0,0.0,0.0,0.0,0.0,769.0911503308283,0.029996940000000004,55.0,45.26888258305721,1179.7877861523903,45.59111031393999,55.0,0.029996940000000004,4477636.030148605 
 01/21  09:00:00,-9.6,20.085913637310637,0.0,0.0,0.0,0.0,0.0,793.4939218314412,0.031168695468750009,55.0,45.335431631793159,1234.7082271019258,45.52326882520487,55.0,0.031168695468750009,4754549.617566933 
 01/21  10:00:00,-10.4,20.085766501487023,0.0,0.0,0.0,0.0,0.0,773.1577642711321,0.030153174062500004,55.0,45.26639409707158,1200.638413167148,45.4743842189185,55.0,0.030153174062500004,4603098.287401733 
 01/21  11:00:00,-10.2,19.07738255464035,0.0,0.0,0.0,0.0,0.0,1119.5033677175338,0.049994899999999998,55.0,46.16229162611473,1952.9710416198773,45.65498017898096,54.99999999999999,0.049994899999999998,7275495.749831558 
 01/21  12:00:00,-10.1,19.01245977239406,0.0,0.0,0.0,0.0,0.0,1159.251249575511,0.0499949,55.0,46.00196496449285,1909.830690093043,45.861498638131298,55.00000000000001,0.0499949,7134590.484334954 
 01/21  13:00:00,-9.9,19.205741179791187,0.0,0.0,0.0,0.0,0.0,1149.7933882440109,0.0499949,55.0,46.08853228611326,1885.955801308848,45.975788846037399,54.99999999999999,0.0499949,7113440.884711853 
 01/21  14:00:00,-10.0,19.088081428129497,0.0,0.0,0.0,0.0,0.0,1141.9762869894998,0.0499949,55.0,46.16375714225198,1865.2810400858493,46.07475888354774,55.00000000000001,0.0499949,6995811.7443090579 
 01/21  15:00:00,-10.1,18.93361230227091,0.0,0.0,0.0,0.0,0.0,1142.8626656232507,0.0499949,55.0,46.14938310032761,1851.4862429386994,46.14079402627855,54.99999999999999,0.0499949,6946150.4745793179 
 01/21  16:00:00,-10.2,18.766665246601268,0.0,0.0,0.0,0.0,0.0,1142.7443328297984,0.0499949,55.0,46.117737321290977,1846.16505383957,46.16626623430438,54.99999999999999,0.0499949,6883794.193822452 
 01/21  17:00:00,-11.1,20.863527158042666,0.0,0.0,0.0,0.0,0.0,900.790331557819,0.03399653200000001,55.0,45.703406333750169,1262.3863530319056,46.11006384801169,55.0,0.03399653200000001,4796590.87091486 
 01/21  18:00:00,-12.1,20.899287223699426,0.0,0.0,0.0,0.0,0.0,736.8140116435205,0.029996940000000004,55.0,45.719892992045718,1127.9375769331741,46.00479738304638,55.0,0.029996940000000004,4406175.276959427 
 01/21  19:00:00,-13.0,20.65062202060388,0.0,0.0,0.0,0.0,0.0,740.7134077179189,0.029996940000000004,55.0,45.606073768646918,1138.546215906107,45.920157654320849,55.0,0.029996940000000004,4444366.377261985 
 01/21  20:00:00,-12.1,20.737400005517384,0.0,0.0,0.0,0.0,0.0,749.2761473940182,0.029996940000000004,55.0,45.483607547651278,1150.4341751005031,45.8253102107997,55.0,0.029996940000000004,4458363.030361811 
 01/21  21:00:00,-11.2,18.653694511027156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99999999999999,54.99999999999999,0.0,45.77852862905463,45.77852862905463,0.0,223200.0 
 01/21  22:00:00,-10.3,18.16326875634728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,223200.0 
 01/21  23:00:00,-9.7,17.768959180478079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,201600.00000000004 
 01/21  24:00:00,-9.1,17.426112999491168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,72000.0 
 01/22  01:00:00,-8.5,17.014202613716074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,43200.0 
 01/22  02:00:00,-8.3,16.87370214845598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,43200.0 
 01/22  03:00:00,-8.1,16.775163723281108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,43200.0 
 01/22  04:00:00,-7.9,16.67593527392575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,43200.0 
 01/22  05:00:00,-7.4,16.583361887845468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,45.778528629054637,45.778528629054637,0.0,43200.0 
 01/22  06:00:00,-7.0,20.101114199198564,0.0,0.0,0.0,0.0,0.0,988.4247066517345,0.03467094236979167,55.00000000000001,45.441431766396799,1341.676512406793,45.7385282235213,55.000000000000017,0.03467094236979167,4873235.444664457 
 01/22  07:00:00,-6.5,20.014915036395658,0.0,0.0,0.0,0.0,0.0,770.4386303458671,0.031871748750000008,55.0,45.33977678206999,1245.1358597648227,45.65273001899939,55.0,0.031871748750000008,4547289.095153362 
